"opti_hab","therm_hab","opti_therm_hab","DateTime"
1640860513.89115,30792953304.2631,1640860513.89115,1985-06-03
1707685706.32434,30792953304.2631,1707685706.32434,1985-06-04
1753516524.92861,30792953304.2631,1753516524.92861,1985-06-05
1577906732.0852,30792953304.2631,1577906732.0852,1985-06-06
1587697475.26305,30792953304.2631,1587697475.26305,1985-06-07
1773855648.99964,30792953304.2631,1773855648.99964,1985-06-08
1728421310.8668,30792953304.2631,1728421310.8668,1985-06-09
1626409644.05896,30792953304.2631,1626409644.05896,1985-06-10
1814448274.39651,30792953304.2631,1814448274.39651,1985-06-11
2280478793.18672,30792953304.2631,2280478793.18672,1985-06-12
1938535535.10684,30792953304.2631,1938535535.10684,1985-06-13
1670986196.74646,30792953304.2631,1670986196.74646,1985-06-14
1992512859.55759,31084824094.1963,1992512859.55759,1985-06-15
2311052302.91691,31084824094.1963,2311052302.91691,1985-06-16
1906308890.16415,31084824094.1963,1906308890.16415,1985-06-17
1887712860.97271,30792953304.2631,1887712860.97271,1985-06-18
2092333241.95406,30792953304.2631,2092333241.95406,1985-06-19
1971726738.87258,30792953304.2631,1971726738.87258,1985-06-20
1885548531.73446,30792953304.2631,1885548531.73446,1985-06-21
2059157962.7627,30792953304.2631,2059157962.7627,1985-06-22
1914225194.54181,30792953304.2631,1914225194.54181,1985-06-23
1724262208.59343,30792953304.2631,1724262208.59343,1985-06-24
1791122380.64682,30792953304.2631,1791122380.64682,1985-06-25
2115973197.52409,31084824094.1963,2115973197.52409,1985-06-26
3107082868.29967,31084824094.1963,3107082868.29967,1985-06-27
4631999939.17048,31084824094.1963,4631999939.17048,1985-06-28
3000322920.23489,30792953304.2631,3000322920.23489,1985-06-29
2380847593.77792,30792953304.2631,2380847593.77792,1985-06-30
2113500418.71906,30792953304.2631,2113500418.71906,1985-07-01
2029270139.0465,30792953304.2631,2029270139.0465,1985-07-02
2055208428.36072,30792953304.2631,2055208428.36072,1985-07-03
1948138377.69785,30792953304.2631,1948138377.69785,1985-07-04
2084117895.03939,30792953304.2631,2084117895.03939,1985-07-05
2473837364.39955,30792953304.2631,2473837364.39955,1985-07-06
2532222898.93311,30792953304.2631,2532222898.93311,1985-07-07
2189388005.71941,30792953304.2631,2189388005.71941,1985-07-08
2091143526.6805,30792953304.2631,2091143526.6805,1985-07-09
2207774488.50625,30792953304.2631,2207774488.50625,1985-07-10
2721779635.70967,30792953304.2631,2721779635.70967,1985-07-11
2817135484.94509,30792953304.2631,2817135484.94509,1985-07-12
2319212454.10258,30792953304.2631,2319212454.10258,1985-07-13
2406601981.7008,30792953304.2631,2406601981.7008,1985-07-14
2667291934.02664,30792953304.2631,2667291934.02664,1985-07-15
2904168365.46049,30792953304.2631,2904168365.46049,1985-07-16
2695769376.75174,30792953304.2631,2695769376.75174,1985-07-17
2793334610.49285,30792953304.2631,2793334610.49285,1985-07-18
2970382208.27258,30792953304.2631,2970382208.27258,1985-07-19
2672292684.50822,31084824094.1963,2672292684.50822,1985-07-20
2551383973.74355,30792953304.2631,2551383973.74355,1985-07-21
2580044860.83594,30792953304.2631,2580044860.83594,1985-07-22
2628684781.92937,30792953304.2631,2628684781.92937,1985-07-23
2718107974.48703,30792953304.2631,2718107974.48703,1985-07-24
3428038794.48385,30792953304.2631,3428038794.48385,1985-07-25
4040627988.33514,31084824094.1963,4040627988.33514,1985-07-26
3079039374.08307,30792953304.2631,3079039374.08307,1985-07-27
3352515410.78916,31084824094.1963,3352515410.78916,1985-07-28
3971903314.55356,31084824094.1963,3971903314.55356,1985-07-29
3416073003.75147,30792953304.2631,3416073003.75147,1985-07-30
4073781738.46531,30792953304.2631,4073781738.46531,1985-07-31
4679729186.75708,30792953304.2631,4679729186.75708,1985-08-01
3547068198.82167,30792953304.2631,3547068198.82167,1985-08-02
3796656900.00111,30792953304.2631,3796656900.00111,1985-08-03
3963105288.63138,30792953304.2631,3963105288.63138,1985-08-04
4395166008.09433,30792953304.2631,4395166008.09433,1985-08-05
5853184808.73259,30792953304.2631,5853184808.73259,1985-08-06
5510864022.43782,30792953304.2631,5510864022.43782,1985-08-07
4437192112.43268,30792953304.2631,4437192112.43268,1985-08-08
4536444594.29731,30792953304.2631,4536444594.29731,1985-08-09
5113969298.57524,30792953304.2631,5113969298.57524,1985-08-10
5330010464.59447,30792953304.2631,5330010464.59447,1985-08-11
6267710529.86812,30792953304.2631,6267710529.86812,1985-08-12
7095457720.29343,30792953304.2631,7095457720.29343,1985-08-13
6317483239.71021,31084824094.1963,6317483239.71021,1985-08-14
4975964921.12394,30792953304.2631,4975964921.12394,1985-08-15
4917100846.04513,30792953304.2631,4917100846.04513,1985-08-16
5879945778.345,30792953304.2631,5879945778.345,1985-08-17
6165752349.51057,30792953304.2631,6165752349.51057,1985-08-18
5956878999.80135,30792953304.2631,5956878999.80135,1985-08-19
6690442799.43652,30792953304.2631,6690442799.43652,1985-08-20
7029663042.42782,30792953304.2631,7029663042.42782,1985-08-21
6878929619.98781,30792953304.2631,6878929619.98781,1985-08-22
7109428698.86795,30792953304.2631,7109428698.86795,1985-08-23
6576182979.22493,30792953304.2631,6576182979.22493,1985-08-24
7424058439.40463,30792953304.2631,7424058439.40463,1985-08-25
7279247250.54309,30792953304.2631,7279247250.54309,1985-08-26
6059944453.74385,30792953304.2631,6059944453.74385,1985-08-27
6405442629.57692,30792953304.2631,6405442629.57692,1985-08-28
7338772235.60077,30792953304.2631,7338772235.60077,1985-08-29
7309348653.93875,30792953304.2631,7309348653.93875,1985-08-30
6281622808.55129,30792953304.2631,6281622808.55129,1985-08-31
5962256170.25748,30792953304.2631,5962256170.25748,1985-09-01
5990197740.36944,30792953304.2631,5990197740.36944,1985-09-02
6795010140.0794,30792953304.2631,6795010140.0794,1985-09-03
7237472678.62675,31084824094.1963,7237472678.62675,1985-09-04
6326368630.52559,31084824094.1963,6326368630.52559,1985-09-05
6165616809.19676,30792953304.2631,6165616809.19676,1985-09-06
6100492439.4454,30792953304.2631,6100492439.4454,1985-09-07
5953363255.70136,30792953304.2631,5953363255.70136,1985-09-08
7086220330.6651,31084824094.1963,7086220330.6651,1985-09-09
7551366362.59849,31084824094.1963,7551366362.59849,1985-09-10
7364767842.954,30792953304.2631,7364767842.954,1985-09-11
6925028188.63781,30792953304.2631,6925028188.63781,1985-09-12
6479705470.31876,30792953304.2631,6479705470.31876,1985-09-13
6162495585.84716,30792953304.2631,6162495585.84716,1985-09-14
5997752731.99934,30792953304.2631,5997752731.99934,1985-09-15
6011508605.40124,30792953304.2631,6011508605.40124,1985-09-16
6697208442.87607,30792953304.2631,6697208442.87607,1985-09-17
6683566844.08298,30792953304.2631,6683566844.08298,1985-09-18
6115802377.09051,30792953304.2631,6115802377.09051,1985-09-19
6592300780.77483,30792953304.2631,6592300780.77483,1985-09-20
6667924473.13965,30792953304.2631,6667924473.13965,1985-09-21
6549707379.0992,30792953304.2631,6549707379.0992,1985-09-22
6529218481.86816,30792953304.2631,6529218481.86816,1985-09-23
6921328691.99694,30792953304.2631,6921328691.99694,1985-09-24
6971478372.60012,30792953304.2631,6971478372.60012,1985-09-25
6688282682.32173,30792953304.2631,6688282682.32173,1985-09-26
6188356030.30408,30792953304.2631,6188356030.30408,1985-09-27
6031058987.53888,30792953304.2631,6031058987.53888,1985-09-28
6446029585.36255,30792953304.2631,6446029585.36255,1985-09-29
6734358816.34681,30792953304.2631,6734358816.34681,1985-09-30
5064902057.91614,30792953304.2631,5064902057.91614,1985-10-01
5527811867.93998,30792953304.2631,5527811867.93998,1985-10-02
6620143816.08448,30792953304.2631,6620143816.08448,1985-10-03
6172512122.32918,30792953304.2631,6172512122.32918,1985-10-04
6222429203.90253,29953974873.191,6220067988.02399,1985-10-05
6519467039.9393,29953974873.191,6516262422.50429,1985-10-06
6535053995.99833,10314558636.8096,2785556004.72397,1985-10-07
6463815703.71105,10314558636.8096,2720666953.17864,1985-10-08
6418404548.60565,0,0,1985-10-09
6369367656.4563,0,0,1985-10-10
6353699519.89666,0,0,1985-10-11
5945904131.39086,0,0,1985-10-12
6289754178.02717,0,0,1985-10-13
6236226330.73293,0,0,1985-10-14
6079121746.05703,0,0,1985-10-15
6207351776.1314,0,0,1985-10-16
6168146503.65421,0,0,1985-10-17
5853958099.84068,0,0,1985-10-18
5818287572.1462,0,0,1985-10-19
5766212620.78085,0,0,1985-10-20
5745837156.05487,0,0,1985-10-21
5741136148.4153,0,0,1985-10-22
5865299792.16511,0,0,1985-10-23
5902653957.79084,0,0,1985-10-24
5696521698.71359,0,0,1985-10-25
5807752264.75698,0,0,1985-10-26
5876459280.74587,0,0,1985-10-27
5776817640.77724,0,0,1985-10-28
5815990359.56429,0,0,1985-10-29
5769063458.85449,0,0,1985-10-30
5749159814.64035,0,0,1985-10-31
5729360437.59641,0,0,1985-11-01
5692420845.41086,0,0,1985-11-02
5659220139.72575,0,0,1985-11-03
5632384959.0809,0,0,1985-11-04
5597735384.47957,0,0,1985-11-05
5562941980.97784,0,0,1985-11-06
5531934252.47996,0,0,1985-11-07
5500489038.606,0,0,1985-11-08
5485742273.23005,0,0,1985-11-09
5450660442.81605,0,0,1985-11-10
5463859168.57934,0,0,1985-11-11
5259359495.90639,0,0,1985-11-12
5224329661.02151,0,0,1985-11-13
5341865108.64425,0,0,1985-11-14
5311088312.70269,0,0,1985-11-15
5286751074.81686,0,0,1985-11-16
5166932545.63722,0,0,1985-11-17
4631196545.40623,0,0,1985-11-18
4553912978.42412,0,0,1985-11-19
5147314758.43587,0,0,1985-11-20
5204416071.4872,0,0,1985-11-21
5198195864.57104,0,0,1985-11-22
5101473364.158,0,0,1985-11-23
3723841796.73346,0,0,1985-11-24
5142352703.01604,0,0,1985-11-25
5159367700.34838,0,0,1985-11-26
5143201686.26244,0,0,1985-11-27
5125422645.11486,0,0,1985-11-28
5136533809.99874,0,0,1985-11-29
5165235334.14319,0,0,1985-11-30
5060329418.77557,0,0,1985-12-01
5068454183.01119,0,0,1985-12-02
4943128673.05528,0,0,1985-12-03
4857228192.50811,0,0,1985-12-04
5068978405.86946,0,0,1985-12-05
5061294709.2723,0,0,1985-12-06
4859775250.46278,0,0,1985-12-07
4726851960.12486,0,0,1985-12-08
5049471997.38019,0,0,1985-12-09
5061754689.24999,0,0,1985-12-10
4916121625.15318,0,0,1985-12-11
4800866244.36015,0,0,1985-12-12
4861037615.6492,0,0,1985-12-13
4794640194.70855,0,0,1985-12-14
4741615658.2009,0,0,1985-12-15
4747893943.74579,0,0,1985-12-16
4488715755.85765,0,0,1985-12-17
4390886545.62082,0,0,1985-12-18
4375378486.71568,0,0,1985-12-19
4556779605.21965,0,0,1985-12-20
4590640253.8735,0,0,1985-12-21
4683343671.99021,0,0,1985-12-22
5059187052.02861,0,0,1985-12-23
5065496046.23517,0,0,1985-12-24
4843985735.24035,0,0,1985-12-25
4681470713.81084,0,0,1985-12-26
5094992390.0803,0,0,1985-12-27
4950627446.48829,0,0,1985-12-28
3561735858.28929,0,0,1985-12-29
3251537642.19815,0,0,1985-12-30
3022381940.35514,0,0,1985-12-31
2977629630.35631,0,0,1986-01-01
2930325470.95848,0,0,1986-01-02
3229664303.98865,0,0,1986-01-03
3646918528.16327,0,0,1986-01-04
3573241106.10805,0,0,1986-01-05
3269466384.1707,0,0,1986-01-06
2700341732.9511,0,0,1986-01-07
2477264866.92809,0,0,1986-01-08
2539344481.68118,0,0,1986-01-09
2277236450.22498,0,0,1986-01-10
2251409303.5711,0,0,1986-01-11
2226685825.71689,0,0,1986-01-12
2511510636.84877,0,0,1986-01-13
2572445161.17293,0,0,1986-01-14
2136671981.41979,0,0,1986-01-15
1995675325.72605,0,0,1986-01-16
2016173426.01778,0,0,1986-01-17
1989437893.2186,0,0,1986-01-18
2806294455.78077,0,0,1986-01-19
3490156504.22715,0,0,1986-01-20
2168087740.92879,0,0,1986-01-21
2468695681.7784,0,0,1986-01-22
3207107839.45165,0,0,1986-01-23
1968794641.64797,0,0,1986-01-24
2124951611.3486,0,0,1986-01-25
2791972696.96888,0,0,1986-01-26
1860087447.40234,0,0,1986-01-27
1839916328.68869,0,0,1986-01-28
3088076320.06849,0,0,1986-01-29
2167059367.92969,0,0,1986-01-30
1674311276.99637,0,0,1986-01-31
2080540901.7069,0,0,1986-02-01
2768094364.06912,0,0,1986-02-02
1851666136.58745,0,0,1986-02-03
1447412282.51494,0,0,1986-02-04
1430877035.16756,0,0,1986-02-05
1407464440.8365,0,0,1986-02-06
1371129144.99711,0,0,1986-02-07
1443944868.47287,0,0,1986-02-08
1542197073.89882,0,0,1986-02-09
1734487106.54931,0,0,1986-02-10
1751900481.46381,0,0,1986-02-11
1592979435.94643,0,0,1986-02-12
1458344130.5215,0,0,1986-02-13
1518582849.79564,0,0,1986-02-14
1431045817.72757,0,0,1986-02-15
1271504562.01582,0,0,1986-02-16
1410941397.35843,0,0,1986-02-17
1360662199.11998,0,0,1986-02-18
1243583163.84157,0,0,1986-02-19
1272057206.66841,0,0,1986-02-20
1202640062.49406,0,0,1986-02-21
1160791896.72768,0,0,1986-02-22
1303032807.29304,0,0,1986-02-23
1636298679.25016,0,0,1986-02-24
1472221013.40866,0,0,1986-02-25
1430319795.94532,0,0,1986-02-26
1452865983.62996,0,0,1986-02-27
1156485218.08217,0,0,1986-02-28
1124334250.42781,0,0,1986-03-01
1135524625.06172,0,0,1986-03-02
1092295440.51121,0,0,1986-03-03
1058890909.19468,0,0,1986-03-04
1034670292.16297,0,0,1986-03-05
1304963739.31675,0,0,1986-03-06
1288019357.26985,0,0,1986-03-07
1008373186.52084,0,0,1986-03-08
1072508391.09011,0,0,1986-03-09
1280885177.39135,0,0,1986-03-10
1119754469.35562,0,0,1986-03-11
1065961673.87647,0,0,1986-03-12
1080484562.90723,0,0,1986-03-13
1192837242.65818,0,0,1986-03-14
1704611599.94091,0,0,1986-03-15
1176843197.23077,0,0,1986-03-16
935831433.003893,0,0,1986-03-17
1013985189.10389,0,0,1986-03-18
1230355144.43692,0,0,1986-03-19
1115208148.58044,0,0,1986-03-20
903983240.766778,0,0,1986-03-21
918744257.895615,0,0,1986-03-22
1007200151.37179,0,0,1986-03-23
1011645297.52959,0,0,1986-03-24
1099036424.73751,0,0,1986-03-25
1119202489.65383,0,0,1986-03-26
1150783791.83964,0,0,1986-03-27
1071803521.56317,0,0,1986-03-28
889060751.913464,0,0,1986-03-29
941272106.271182,0,0,1986-03-30
936735910.798298,0,0,1986-03-31
951394393.362623,0,0,1986-04-01
951499039.549132,0,0,1986-04-02
973570639.462594,0,0,1986-04-03
1306330808.95208,0,0,1986-04-04
1699355753.92054,0,0,1986-04-05
1504873859.11304,0,0,1986-04-06
1189299969.63399,0,0,1986-04-07
1141835514.23482,0,0,1986-04-08
1140420540.61905,0,0,1986-04-09
1133564262.67008,0,0,1986-04-10
1036664033.83646,0,0,1986-04-11
1050047058.77466,0,0,1986-04-12
1295840392.99133,0,0,1986-04-13
1595386510.7239,0,0,1986-04-14
1728812334.2989,0,0,1986-04-15
1459859915.31003,0,0,1986-04-16
1101184610.64791,0,0,1986-04-17
1119708416.85978,0,0,1986-04-18
1501242302.42921,0,0,1986-04-19
1725926148.49082,0,0,1986-04-20
1578411601.78972,0,0,1986-04-21
1339603656.20117,0,0,1986-04-22
1149946717.04442,0,0,1986-04-23
1179796456.58569,0,0,1986-04-24
1438495125.61743,0,0,1986-04-25
1764966810.22134,0,0,1986-04-26
1566645596.03381,0,0,1986-04-27
1534234561.9604,0,0,1986-04-28
1933819234.76928,0,0,1986-04-29
1892953475.34794,0,0,1986-04-30
1318504457.50831,0,0,1986-05-01
1280292480.38914,0,0,1986-05-02
1241827688.04171,0,0,1986-05-03
1164862373.96331,0,0,1986-05-04
1168309042.58614,0,0,1986-05-05
1167025537.47136,0,0,1986-05-06
1412720278.89357,0,0,1986-05-07
1425426193.97663,0,0,1986-05-08
1539843105.89903,0,0,1986-05-09
1912801089.58043,0,0,1986-05-10
1602325434.04607,0,0,1986-05-11
1512470103.28772,397370645.12956,1379759.18447764,1986-05-12
1419910105.06137,629099955.548769,2345297.97789101,1986-05-13
1411092154.42036,629099955.548769,1908423.00875992,1986-05-14
1343807094.13079,838978431.07213,2621993.52453836,1986-05-15
1332821758.30906,629099955.548769,1908423.00875992,1986-05-16
1382425893.8672,2820056938.70443,19277929.4177611,1986-05-17
1351843141.68837,3096861663.42713,22751702.5666092,1986-05-18
1376836434.09959,2820056938.70443,19759321.1733147,1986-05-19
1367293660.3526,3621349017.9288,30868017.1317978,1986-05-20
1291364968.78683,3621349017.9288,28328085.7648009,1986-05-21
1226050668.05142,6271642817.502,76678479.5474275,1986-05-22
1280379780.40945,13443683625.8256,305897695.558753,1986-05-23
1395321329.11437,30792953304.2631,1395321329.11437,1986-05-24
1426790707.09376,30792953304.2631,1426790707.09376,1986-05-25
1491318676.47476,30792953304.2631,1491318676.47476,1986-05-26
1448866562.9983,27897126349.3397,1209558641.02894,1986-05-27
1307616911.24267,30792953304.2631,1307616911.24267,1986-05-28
1319026107.08812,30792953304.2631,1319026107.08812,1986-05-29
1330231972.70472,30792953304.2631,1330231972.70472,1986-05-30
1354841223.29466,30792953304.2631,1354841223.29466,1986-05-31
1356659720.67694,30792953304.2631,1356659720.67694,1986-06-01
1470621802.18546,30792953304.2631,1470621802.18546,1986-06-02
1505165632.12632,30792953304.2631,1505165632.12632,1986-06-03
1428619140.90657,30792953304.2631,1428619140.90657,1986-06-04
1706485943.42849,30792953304.2631,1706485943.42849,1986-06-05
1804742182.61228,30792953304.2631,1804742182.61228,1986-06-06
1667178855.40599,30792953304.2631,1667178855.40599,1986-06-07
1699839311.61133,30792953304.2631,1699839311.61133,1986-06-08
1559340245.15842,30792953304.2631,1559340245.15842,1986-06-09
1590434170.11698,30792953304.2631,1590434170.11698,1986-06-10
2040652106.1912,31084824094.1963,2040652106.1912,1986-06-11
2575568010.87568,31084824094.1963,2575568010.87568,1986-06-12
1860731253.95108,30792953304.2631,1860731253.95108,1986-06-13
1686842704.52194,30792953304.2631,1686842704.52194,1986-06-14
1789638558.60396,30792953304.2631,1789638558.60396,1986-06-15
1746587474.77091,30792953304.2631,1746587474.77091,1986-06-16
1677466983.85474,30792953304.2631,1677466983.85474,1986-06-17
1612123468.7373,30792953304.2631,1612123468.7373,1986-06-18
1659872328.39268,30792953304.2631,1659872328.39268,1986-06-19
1724243939.76787,30792953304.2631,1724243939.76787,1986-06-20
1907654667.21004,30792953304.2631,1907654667.21004,1986-06-21
2069854350.61335,31084824094.1963,2069854350.61335,1986-06-22
1880983636.13001,31084824094.1963,1880983636.13001,1986-06-23
2029078211.8495,31084824094.1963,2029078211.8495,1986-06-24
2009329268.06825,30792953304.2631,2009329268.06825,1986-06-25
1803163155.08332,30792953304.2631,1803163155.08332,1986-06-26
1858345418.82543,30792953304.2631,1858345418.82543,1986-06-27
1870479409.75841,30792953304.2631,1870479409.75841,1986-06-28
1968070801.8519,30792953304.2631,1968070801.8519,1986-06-29
2256500229.58792,30792953304.2631,2256500229.58792,1986-06-30
2342051870.33126,30792953304.2631,2342051870.33126,1986-07-01
2417287182.95906,30792953304.2631,2417287182.95906,1986-07-02
2333301391.46837,30792953304.2631,2333301391.46837,1986-07-03
2030738278.51568,30792953304.2631,2030738278.51568,1986-07-04
2214646934.21233,30163853348.7143,2212577588.07133,1986-07-05
2367737518.63879,30792953304.2631,2367737518.63879,1986-07-06
2082524284.80407,30792953304.2631,2082524284.80407,1986-07-07
2018642039.04317,30792953304.2631,2018642039.04317,1986-07-08
2336220386.18178,30792953304.2631,2336220386.18178,1986-07-09
2402035318.27489,30792953304.2631,2402035318.27489,1986-07-10
2549325098.1171,30792953304.2631,2549325098.1171,1986-07-11
3364714041.89401,30792953304.2631,3364714041.89401,1986-07-12
3068867320.10293,30792953304.2631,3068867320.10293,1986-07-13
2738429860.54279,30792953304.2631,2738429860.54279,1986-07-14
2653191426.08636,30792953304.2631,2653191426.08636,1986-07-15
2989014795.27049,30792953304.2631,2989014795.27049,1986-07-16
3118395247.31554,30455724138.6475,3116325901.17455,1986-07-17
2785211962.79991,30455724138.6475,2783464462.92339,1986-07-18
2754101289.21828,30455724138.6475,2752353789.34175,1986-07-19
2656266293.56508,31084824094.1963,2656266293.56508,1986-07-20
2814593327.74136,31084824094.1963,2814593327.74136,1986-07-21
2788387577.01627,29746731984.5029,2784453310.9779,1986-07-22
2697103432.95365,30163853348.7143,2695195009.94489,1986-07-23
3104779040.92782,30163853348.7143,3102433742.94993,1986-07-24
3830762224.79033,30792953304.2631,3830762224.79033,1986-07-25
3372338241.65618,31084824094.1963,3372338241.65618,1986-07-26
3041691476.52559,31084824094.1963,3041691476.52559,1986-07-27
3272143192.35851,30455724138.6475,3270234769.34975,1986-07-28
3325162249.06026,30687453449.0667,3324058441.71268,1986-07-29
3151979606.98333,30163853348.7143,3150347135.81146,1986-07-30
3218002752.77979,30792953304.2631,3218002752.77979,1986-07-31
3355603708.96864,30792953304.2631,3355603708.96864,1986-08-01
4126631017.23371,30792953304.2631,4126631017.23371,1986-08-02
5337201712.49696,30792953304.2631,5337201712.49696,1986-08-03
4542349666.96737,30792953304.2631,4542349666.96737,1986-08-04
4248118445.82812,30792953304.2631,4248118445.82812,1986-08-05
5103643752.2082,30792953304.2631,5103643752.2082,1986-08-06
5330061389.16472,30792953304.2631,5330061389.16472,1986-08-07
5730029311.07778,31084824094.1963,5730029311.07778,1986-08-08
5938004353.95009,31084824094.1963,5938004353.95009,1986-08-09
5151740074.95167,31084824094.1963,5151740074.95167,1986-08-10
4897222654.94936,30792953304.2631,4897222654.94936,1986-08-11
5214230473.13569,30792953304.2631,5214230473.13569,1986-08-12
5407641354.43832,30792953304.2631,5407641354.43832,1986-08-13
6291920039.92609,30792953304.2631,6291920039.92609,1986-08-14
6795324567.19023,30792953304.2631,6795324567.19023,1986-08-15
5661620682.91065,30792953304.2631,5661620682.91065,1986-08-16
5026643267.49229,30792953304.2631,5026643267.49229,1986-08-17
5225854956.28758,30792953304.2631,5225854956.28758,1986-08-18
5265748441.38623,30792953304.2631,5265748441.38623,1986-08-19
5277610647.35084,30792953304.2631,5277610647.35084,1986-08-20
6350160493.31893,30792953304.2631,6350160493.31893,1986-08-21
6280344883.43426,30792953304.2631,6280344883.43426,1986-08-22
6704873815.42739,30792953304.2631,6704873815.42739,1986-08-23
7042551907.78448,31084824094.1963,7042551907.78448,1986-08-24
6802996634.24999,30792953304.2631,6802996634.24999,1986-08-25
6726922333.13085,30792953304.2631,6726922333.13085,1986-08-26
6768221548.49728,30792953304.2631,6768221548.49728,1986-08-27
7561148683.0754,30792953304.2631,7561148683.0754,1986-08-28
6563541350.04995,30792953304.2631,6563541350.04995,1986-08-29
6444681909.60972,30792953304.2631,6444681909.60972,1986-08-30
7239663260.8728,30792953304.2631,7239663260.8728,1986-08-31
6854140248.5907,30792953304.2631,6854140248.5907,1986-09-01
6712280906.34263,30792953304.2631,6712280906.34263,1986-09-02
6934643039.05371,30792953304.2631,6934643039.05371,1986-09-03
6849448495.30321,31084824094.1963,6849448495.30321,1986-09-04
6398735058.15481,31084824094.1963,6398735058.15481,1986-09-05
6156735532.77228,30792953304.2631,6156735532.77228,1986-09-06
6518205223.5433,30792953304.2631,6518205223.5433,1986-09-07
6976216730.12986,30792953304.2631,6976216730.12986,1986-09-08
6420626542.64904,30792953304.2631,6420626542.64904,1986-09-09
6939439699.86893,30792953304.2631,6939439699.86893,1986-09-10
7239125588.78601,30792953304.2631,7239125588.78601,1986-09-11
7336294530.09115,30792953304.2631,7336294530.09115,1986-09-12
7305786252.17214,30792953304.2631,7305786252.17214,1986-09-13
6389486940.81884,30792953304.2631,6389486940.81884,1986-09-14
7144801638.84425,30792953304.2631,7144801638.84425,1986-09-15
7202112336.15509,30792953304.2631,7202112336.15509,1986-09-16
7258463026.45127,31084824094.1963,7258463026.45127,1986-09-17
7201703539.70786,31084824094.1963,7201703539.70786,1986-09-18
6625819009.79558,31084824094.1963,6625819009.79558,1986-09-19
7154189082.91294,31084824094.1963,7154189082.91294,1986-09-20
7163129239.70533,31084824094.1963,7163129239.70533,1986-09-21
7089099068.38942,31084824094.1963,7089099068.38942,1986-09-22
6697916492.05694,31084824094.1963,6697916492.05694,1986-09-23
6198151393.63941,31084824094.1963,6198151393.63941,1986-09-24
6044212087.85779,30792953304.2631,6044212087.85779,1986-09-25
6189419707.13345,31084824094.1963,6189419707.13345,1986-09-26
6142505303.14637,31084824094.1963,6142505303.14637,1986-09-27
6099124713.40675,30792953304.2631,6099124713.40675,1986-09-28
6468727180.74487,30792953304.2631,6468727180.74487,1986-09-29
6465308442.08418,30792953304.2631,6465308442.08418,1986-09-30
6128883020.16821,30792953304.2631,6128883020.16821,1986-10-01
6297770282.06689,30792953304.2631,6297770282.06689,1986-10-02
6631515058.91102,30792953304.2631,6631515058.91102,1986-10-03
6607669758.10959,30792953304.2631,6607669758.10959,1986-10-04
6381404246.90807,30792953304.2631,6381404246.90807,1986-10-05
6341297707.22194,30792953304.2631,6341297707.22194,1986-10-06
6531069090.34203,30792953304.2631,6531069090.34203,1986-10-07
6485438124.43523,30792953304.2631,6485438124.43523,1986-10-08
6080822242.40083,29953974873.191,6078897901.49142,1986-10-09
6061813614.86774,30792953304.2631,6061813614.86774,1986-10-10
6374060356.56308,30792953304.2631,6374060356.56308,1986-10-11
6178272417.25506,14394008470.8224,2037495348.68257,1986-10-12
5373684795.92567,28013649578.0029,5323438826.49716,1986-10-13
5480904285.42203,6857118015.2364,660215176.71884,1986-10-14
6161036052.03614,1668137345.50426,425143337.361154,1986-10-15
6198351769.18629,0,0,1986-10-16
5950508242.65051,12672010072.2212,4081551660.6429,1986-10-17
5827539214.19371,0,0,1986-10-18
5807924498.21052,0,0,1986-10-19
5803093939.72517,2065507990.63382,211385929.286135,1986-10-20
5797678953.1522,2820056938.70443,20664258.6964159,1986-10-21
5771876890.16946,26524388237.3847,5469548898.06145,1986-10-22
5774308983.82346,30792953304.2631,5774308983.82346,1986-10-23
5756631503.64944,23765131199.2206,5425335441.26866,1986-10-24
5969526230.93284,28287484190.6608,5644756335.26344,1986-10-25
5621937986.49408,29387252501.8833,5548260834.09327,1986-10-26
5857105118.04494,1311929527.605,8862320.49268042,1986-10-27
5853537363.12895,0,0,1986-10-28
5793983756.60165,0,0,1986-10-29
5643775089.04518,0,0,1986-10-30
5454844248.1439,0,0,1986-10-31
5551560724.11594,0,0,1986-11-01
5756508421.0958,0,0,1986-11-02
5644092126.82914,0,0,1986-11-03
5617734566.2883,0,0,1986-11-04
5601512190.03767,0,0,1986-11-05
5572921446.57228,0,0,1986-11-06
5472441258.59764,0,0,1986-11-07
4773143889.37115,0,0,1986-11-08
4830231051.44426,0,0,1986-11-09
4599423926.36034,0,0,1986-11-10
4814460324.59897,0,0,1986-11-11
5446390119.43687,0,0,1986-11-12
5396993818.93511,0,0,1986-11-13
5369618892.56472,0,0,1986-11-14
5324097006.56207,0,0,1986-11-15
5160222830.60606,0,0,1986-11-16
5287530689.45902,0,0,1986-11-17
5262474345.44837,0,0,1986-11-18
5284372566.84018,0,0,1986-11-19
5010079030.79877,0,0,1986-11-20
5211687505.44732,0,0,1986-11-21
5203428122.38486,0,0,1986-11-22
5198938944.90239,0,0,1986-11-23
5175328886.28686,0,0,1986-11-24
5188566415.24086,0,0,1986-11-25
5154418693.62143,0,0,1986-11-26
5153516799.85619,0,0,1986-11-27
4988188960.43724,0,0,1986-11-28
5130099866.50531,0,0,1986-11-29
5111663695.03202,0,0,1986-11-30
5101124111.43441,0,0,1986-12-01
5094652768.87035,0,0,1986-12-02
5065659020.46609,0,0,1986-12-03
3795612709.19147,0,0,1986-12-04
4922640603.77416,0,0,1986-12-05
